SITE,SITE_CODE,LATITUDE,LONGITUDE,COUNTRY,PROVINCE_DISTRICT,RFZ,BIOME,CONTEXT,TECHNIQUE,MATERIAL,SPECIES,LAB_ID,DATE,UNCERTAINTY,ARCH_PERIOD,ARCH_SUBPERIOD,SAMPLE_CONTEXT,SITE_TYPE,DELTA_13,REFCODE,NOTES
Sandkop 2006/006,SK006,-29.678,17.057,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch 2S39 Lower 2,AMS,charcoal,,OxA-24077,"377","24",LSA,,,shell midden,-18.5,orton2012han,
Sandkop 2005/095,SK095,-29.689,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,S20 L2 Patch B,AMS,bone,,OxA-24550,"389","24",LSA,,,shell midden,-15.5,orton2012han,
Langklip 2001/015,LK015,-30.361,17.293,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch Ci J29 Lower,AMS,bone,Raphicerus sp.,OxA-24557,"394","24",LSA,,,shell midden,-18.1,orton2012han,
Langklip 2001/015,LK015,-30.361,17.293,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch I J6 Lower,AMS,bone,Raphicerus sp.,OxA-24559,"403","24",LSA,,,shell midden,-14.3,orton2012han,
Langklip 2001/015,LK015,-30.361,17.293,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch Cii N32 Hearth/Ash,AMS,bone,Chersina�angulata,OxA-24558,"420","24",LSA,,,shell midden,-18.8,orton2012han,
Sandkop 2006/006,SK006,-29.678,17.057,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch 3 B53,AMS,charcoal,,OxA-24076,"425","24",LSA,,,shell midden,-22.3,orton2012han,
Langklip 2001/015,LK015,-30.361,17.293,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch D ZA35,AMS,bone,Chersina�angulata,OxA-24561,"442","24",LSA,,,shell midden,-19.8,orton2012han,
Koingnaas 2001/009,KN009,-30.223,17.24,South Africa,Northern Cape,W,Succulent Karoo Biome,E11Surface,AMS,bone,Raphicerus campestris,OxA-24516,"607","24",LSA,,,shell midden,-15,orton2012han,
Dreyer's Pan 2004/010,DP010,-29.599,17.031,South Africa,Northern Cape,W,Succulent Karoo Biome,H16,AMS,charcoal,,OxA-24078,"712","24",,,,,-25.6,orton2012han,
Koingnaas 2004/015E,KN015E,-30.236,17.249,South Africa,Northern Cape,W,Succulent Karoo Biome,WW73Surface,AMS,bone,Chersina�angulata,OxA-22930,"973","24",LSA,,,shell midden,-18.4,orton2012han,
AK2006/006,AK,-29.97,17.193,South Africa,Northern Cape,Y,Nama-Karoo Biome,J21 midden,AMS,marine shell,,UBA-9946,"1189","24",,,,shell midden,3.5,dewar2012hmr,
Koingnaas 2004/012,KN012,-30.236,17.25,South Africa,Northern Cape,W,Succulent Karoo Biome,H16 midden,AMS,charcoal,,OxA-22977,"1579","24",LSA,,,shell midden,-7.3,orton2012han,
Langklip 2001/015,LK015,-30.361,17.293,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch f ZE32,AMS,bone,Chersina�angulata,OxA-24562,"398","25",LSA,,,shell midden,-18.9,orton2012han,
Sandkop 2006/006,SK006,-29.678,17.057,South Africa,Northern Cape,W,Succulent Karoo Biome,Patch 2S39 Lower 2A,AMS,charcoal,,OxA-25329,"401","25",LSA,,,shell midden,-23.4,orton2012han,
Sandkop 2005/095,SK095,-29.689,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,F29 midden Patch A,AMS,bone,Chersina�angulata,OxA-24551,"468","25",LSA,,,shell midden,-18.4,orton2012tbn,
Sandkop 2001/024(a),SK024(a),-29.687,17.066,South Africa,Northern Cape,W,Succulent Karoo Biome,F10,AMS,bone,Chersina�angulata,OxA-24523,"570","25",LSA,,,shell midden,-19.5,orton2012han,
Sandkop 2001/039,SK039,-29.683,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,J33,AMS,bone,Chersina�angulata,OxA-24524,"606","25",LSA,,,shell midden,-19,orton2012han,
Sandkop 2001/039,SK039,-29.683,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,J33,AMS,bone,Chersina�angulata,OxA-24525,"609","25",LSA,,,shell midden,-19,orton2012han,
Mitchell's Bay 2005/028A,MB028A,-30.465,17.361,South Africa,Northern Cape,W,Succulent Karoo Biome,"C11, Lower",AMS,bone,Chersina�angulata,OxA-24626,"680","25",LSA,,,shell midden,-18.5,orton2012han,
Mitchell's Bay 2005/013,MB013,-30.465,17.361,South Africa,Northern Cape,W,Succulent Karoo Biome,"I24, Lower",AMS,bone,Chersina�angulata,OxA-24555,"717","25",LSA,,,shell midden,-19.1,orton2012han,
Koingnaas 2005/054,KN054,-30.237,17.25,South Africa,Northern Cape,W,Succulent Karoo Biome,D13 MS1,AMS,bone,Chersina�angulata,OxA-22932,"1598","25",LSA,,,shell midden,-16.6,orton2012han,
Koingnaas 2005/041,KN041,-30.235,17.25,South Africa,Northern Cape,W,Succulent Karoo Biome,E6 midden,AMS,bone,Bos taurus,OxA-22933,"1625","25",LSA,,,shell midden,-15.8,orton2013ecn,
Buzz Shelter,BUZ,-31.524,18.6,South Africa,Western Cape,W,Succulent Karoo Biome,Layer2 - O11SW L3a,AMS,bone,Chersina�angulata,OxA-25352,"1646","25",,,,rock shelter,-20.9,orton2012han,
Reception Shelter,RCS,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,X40SW L22,AMS,bone,Chersina�angulata,OxA-25353,"1897","25",LSA,Final LSA,,rock shelter,-19.4,orton2011hsd,
Buzz Shelter,BUZ,-31.524,18.6,South Africa,Western Cape,W,Succulent Karoo Biome,Layer3top - O11SW L4a,AMS,bone,Chersina�angulata,OxA-24515,"1921","25",,,,rock shelter,-20.7,orton2012han,
Sandkop 2001/025,SK025,-29.686,17.071,South Africa,Northern Cape,W,Succulent Karoo Biome,P197 midden Area C,AMS,bone,Raphicerus campestris,OxA-22976,"2172","25",LSA,,,shell midden,-16.8,orton2012han,
Tweepad 2004/003,TP003,-29.498,16.999,South Africa,Northern Cape,W,Succulent Karoo Biome,S20,AMS,marine shell,,UGAMS-8424,"2230","25",,,,rock shelter,-2.1,orton2012han,
Sandkop 2001/025,SK025,-29.686,17.071,South Africa,Northern Cape,W,Succulent Karoo Biome,YC/YD 119/120Surface,AMS,,,UGAMS-9708,"2320","25",LSA,,,shell midden,0.8,orton2012han,
Spoeg River Cave,SRC,-30.294,17.272,South Africa,Northern Cape,W,Succulent Karoo Biome,"Layer 10,SAS C6, 60-67 cm",conventional 14C,,,Pta-7200,"2400","25",LSA,Final LSA,,rock shelter,-16.9,"vogel1997dis; webley1992hap",
Reception Shelter,RCS,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,Y40 L18,AMS,charcoal,,OxA-22983,"2578","25",LSA,Final LSA,,rock shelter,-22.9,orton2012han,Acacia karoo?
Sandkop 2005/096B,SK096B,-29.689,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,F15,AMS,,,UGAMS-8871,"2740","25",LSA,,,shell midden,0.6,orton2012han,
Tweepad 2004/014,TP014,-29.485,16.993,South Africa,Northern Cape,W,Succulent Karoo Biome,H44 Lower,AMS,marine shell,,UGAMS-8425,"3430","25",,,,,0.1,orton2012han,
Kareedoringvlei 2001/012,KV012,-29.501,17.055,South Africa,Northern Cape,W,Succulent Karoo Biome,F14Surface Area A,AMS,marine shell,,UGAMS-8870,"3760","25",,,,open site,-2.5,orton2012han,
Reception Shelter,RCS,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,X40SW L24B,AMS,bone,Bos taurus,OxA-25354,"1840","26",LSA,Ceramic LSA,,rock shelter,-16.1,orton2011hsd,
Koingnaas 2005/040,KN040,-30.235,17.25,South Africa,Northern Cape,W,Succulent Karoo Biome,K12Surface,AMS,bone,Chersina�angulata,OxA-22971,"2695","26",LSA,,,shell midden,-18.1,orton2012han,
Buzz Shelter,BUZ,-31.524,18.6,South Africa,Western Cape,W,Succulent Karoo Biome,Layer2 - M11 NE L3,AMS,charcoal,,OxA-22984,"3327","26",LSA,,,rock shelter,-20.5,orton2012han,"Acacia karoo?; considered incorrect"
Varsche Rivier 003,VR003,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,Hole III Layer 11,AMS,charcoal,,D-AMS-004516,"1829","27",LSA,,,rock shelter,,steele2016vrm,
Sandkop 2005/074,SK074,-29.689,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,N24Surface,AMS,bone,Raphicerus campestris,OxA-24256,"2132","27",LSA,,,shell midden,-14.9,orton2012han,
Mitchell's Bay 2005/001E,MB001E,-30.469,17.361,South Africa,Northern Cape,W,Succulent Karoo Biome,Layer 1 A39 4th layer,AMS,bone,Chersina�angulata,OxA-24553,"2176","27",LSA,,,shell midden,-18.9,orton2012han,
Mitchell's Bay 2005/001E,MB001E,-30.469,17.361,South Africa,Northern Cape,W,Succulent Karoo Biome,Layer 1 A39 2nd layer,AMS,bone,Chersina�angulata,OxA-24552,"2190","27",LSA,,,shell midden,-19.6,orton2012han,
Koingnaas 2005/135A,KN135A,-30.235,17.248,South Africa,Northern Cape,W,Succulent Karoo Biome,K23 Top,AMS,bone,Chersina�angulata,OxA-22973,"2523","27",LSA,,,shell midden,-17.1,orton2012han,
Mitchell's Bay 2005/001E,MB001E,-30.469,17.361,South Africa,Northern Cape,W,Succulent Karoo Biome,Layer 2 A39 8th layer,AMS,bone,Chersina�angulata,OxA-24554,"2796","27",LSA,,,shell midden,-17.5,orton2012han,
Koingnaas 2005/050,KN050,-30.235,17.25,South Africa,Northern Cape,W,Succulent Karoo Biome,L26,AMS,bone,Chersina�angulata,OxA-22972,"2993","27",LSA,,,shell midden,-17.4,orton2012han,
Varsche Rivier 003,VR003,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,Hole III Layer 14,AMS,charcoal,,D-AMS-004517,"1930","28",LSA,,,rock shelter,,steele2016vrm,
Koingnaas 2001/008C,KN008C,-30.222,17.238,South Africa,Northern Cape,W,Succulent Karoo Biome,G16Surface,AMS,bone,Chersina�angulata,OxA-22970,"3355","28",LSA,,,shell midden,-17.7,orton2012han,
Mitchell's Bay 2005/059,MB059,-30.464,17.361,South Africa,Northern Cape,W,Succulent Karoo Biome,"Patch A, L45",AMS,bone,Chersina�angulata,OxA-24556,"2641","29",LSA,,,shell midden,-18.5,orton2012han,
Hondeklipbaai 2007/007,HKB007,-30.314,17.277,South Africa,Northern Cape,W,Succulent Karoo Biome,"Q7 and Q8, L 2",AMS,,,UGAMS-5252,"340","30",,,,,-16.2,orton2009ame,
Varsche Rivier 003,VR003,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,Hole III Layer 16,AMS,charcoal,,D-AMS-004518,"1962","30",LSA,,,rock shelter,,steele2016vrm,
Sandkop 2005/084,SK084,-29.686,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,S3,AMS,,,UGAMS-6608,"2420","30",LSA,,,shell midden,1,orton2012han,
Port Nolloth 2009/001,PN001,-29.246,16.874,South Africa,Northern Cape,W,Succulent Karoo Biome,I64,AMS,,,UGAMS-6607,"2670","30",,,,,-0.3,webley2013esm,
Hondeklipbaai 2007/035,HKB035,-30.314,17.276,South Africa,Northern Cape,W,Succulent Karoo Biome,"G15, L4",AMS,,,UGAMS-5153,"3590","30",,,,,-13.4,orton2009ame,
Brandsebaai 2,BSB2,-31.35,17.917,South Africa,Western Cape,W,Succulent Karoo Biome,Layer 5 (BBRL),conventional 14C,marine shell,,Pta-6053,"4510","30",LSA,,,shell midden,-0.6,halkett1993eas,
Buzz Shelter,BUZ,-31.524,18.6,South Africa,Western Cape,W,Succulent Karoo Biome,Layer5 - M11 NE L12,AMS,charcoal,,OxA-22986,"4185","31",LSA,,,rock shelter,-24.6,orton2012han,Acacia karoo?
Mitchell's Bay 2005/005A,MB005A,-30.468,17.36,South Africa,Northern Cape,W,Succulent Karoo Biome,L12 L2b,AMS,,,UBA-9939,"2202","32",LSA,,,shell midden,-13.4,dewar2012hmr,
Sandkop 2005/074,SK074,-29.689,17.064,South Africa,Northern Cape,W,Succulent Karoo Biome,M24 Layer 1,AMS,bone,Chersina�angulata,OxA-24257,"2052","34",LSA,,,shell midden,-18.6,orton2012han,
Blinkklipkop,BKK,-28.303,23.117,South Africa,Northern Cape,S,Savanna Biome,Layer 3b,conventional 14C,plant remains,,Pta-2841,"80","35",LSA,Ceramic LSA,,mine,,humphreys1983ggl,"Grass; specularite mine"
Bokvasmaak 4,BVK4,-28.5,20.233,South Africa,Northern Cape,S,Nama-Karoo Biome,,conventional 14C,eggshell,Struthio camelus,Pta-4877,"1620","35",LSA,Ceramic LSA,,open site,,morris1991nas,Doornfontein
Langklip 2004/011,LK011,-30.369,17.301,South Africa,Northern Cape,W,Succulent Karoo Biome,P46 Midden 2,AMS,bone,Oryx gazella,UBA-9940,"707","37",LSA,,,shell midden,-16.8,dewar2012hmr,
Keikarieseiland,KKE,-28.683,20.5,South Africa,Northern Cape,S,Azonal Vegetation,Human burial NMB 1369,conventional 14C,bone,Homo sapiens,Pta-2907,"150","40",,,,Human burial,,"morris1984oap; morris1991nas","Late herder, Nama-Karoo"
Leeufontein 23,LEF 23,-30.983,22.05,South Africa,Northern Cape,S,Nama-Karoo Biome,,conventional 14C,plant remains,,Pta-6022,"200","40",LSA,Ceramic LSA,,,,sampson1995rcl,"Large Spatulate Stab and lift; fibre temper"
Augrabies,AUG,-28.533,20.233,South Africa,Northern Cape,S,Nama-Karoo Biome,Human burial NMB 1372,conventional 14C,bone,Homo sapiens,Pta-2901,"210","40",LSA,Ceramic LSA,,Human burial,,morris1991nas,Late herder
Volstruisfontein 95,VST95,-28.683,23.467,South Africa,Northern Cape,S,Savanna Biome,Surface collection,AMS,plant remains,,Beta-230593,"280","40",LSA,Ceramic LSA,,,-21.9,sampson2010cdl,fibre temper
Welgelegen 20,WGG20,-28.933,21.183,South Africa,Northern Cape,S,Nama-Karoo Biome,Surface collection,AMS,plant remains,,Beta-230594,"300","40",,,,,-19.4,sampson2010cdl,fibre temper
Niekerksfontein 74,NKF74,-30.2,17.9,South Africa,Northern Cape,W,Succulent Karoo Biome,Surface collection,AMS,,,Beta-230589,"310","40",LSA,Ceramic LSA,,,-18.5,sampson2010cdl,
Bethelsklip,BTK,-30.367,17.833,South Africa,Northern Cape,W,Succulent Karoo Biome,"K14 BL, Hearth AF4, 10 cm",conventional 14C,charcoal,,Pta-4741,"360","40",LSA,Ceramic LSA,,open site,-22.9,webley1992hap,
Goubees 1,GOU1,-30.033,18.613,South Africa,Northern Cape,Y,Nama-Karoo Biome,Surface collection,conventional 14C,eggshell,Struthio camelus,Pta-4274,"430","40",LSA,Ceramic LSA,,,,beaumont1995bea,Swartkop?
Biesjesfontein 1,BF1,-31.467,23.217,South Africa,Northern Cape,S,Nama-Karoo Biome,Excavation,conventional 14C,eggshell,Struthio camelus,Pta-3417,"450","40",LSA,Ceramic LSA,,,,beaumont1984spc,Smithfield
Kranskop West 1,KKW1,-30.2,21.117,South Africa,Northern Cape,S,Nama-Karoo Biome,Surface collection,conventional 14C,eggshell,Struthio camelus,Pta-4218,"450","40",LSA,Ceramic LSA,,,,beaumont1989pcn,Swartkop
Groot Kolk 1,GKK1,-30.4,21.4,South Africa,Northern Cape,S,Nama-Karoo Biome,ExcavatedSurface,conventional 14C,eggshell,Struthio camelus,Pta-4191,"480","40",LSA,Ceramic LSA,,,,beaumont1989pcn,Swartkop
Bitterputs 1,BP1,-29.8,18.983,South Africa,Northern Cape,Y,Azonal Vegetation,Surface collection,conventional 14C,eggshell,Struthio camelus,Pta-3359,"510","40",LSA,Ceramic LSA,,,,beaumont1995bea,"Swartkop?, Nama-Karoo"
Roode Zyn Puts 3,RZP3,-30.2,20.867,South Africa,Northern Cape,S,Azonal Vegetation,Surface collection,conventional 14C,,,Pta-4071,"570","40",LSA,Ceramic LSA,,,,parsons2003lel,"Swartkop, Nama-Karoo Biome"
Augrabies,AUG,-28.533,20.233,South Africa,Northern Cape,S,Nama-Karoo Biome,,conventional 14C,charcoal,,Pta-3847,"760","40",LSA,Ceramic LSA,,,-23.8,"smith1986ccc; morris1991nas",Doornfontein
Leeufontein 122,LEF122,-30.983,22.05,South Africa,Northern Cape,S,Nama-Karoo Biome,Surface collection,AMS,plant remains,,Beta-230587,"850","40",,,,,-17.4,sampson2010cdl,fibre temper
Biesje Poort 2,BJP2,-28.434,20.553,South Africa,Northern Cape,S,Nama-Karoo Biome,Excavation ISpit 4,conventional 14C,charcoal,,Pta-9506,"930","40",LSA,Ceramic LSA,,open site,,parsons2008lsa,
Vlakplaas 128,VLK,-28.55,22.967,South Africa,Northern Cape,S,Nama-Karoo Biome,Surface collection,AMS,plant remains,,Beta-230592,"980","40",Iron Age,,,,-23.6,sampson2010cdl,fibre temper
Doornfontein,DRN,-28.3,23.083,South Africa,Northern Cape,S,Savanna Biome,LowerStratum 68-97 cm,conventional 14C,,,Pta-186,"1120","40",,,,mine,,beaumont1974rep,specularite mine
Doornfontein,DRN,-28.3,23.083,South Africa,Northern Cape,S,Savanna Biome,LowerStratum 114-130 cm,conventional 14C,,,Pta-187,"1120","40",,,,mine,,beaumont1974rep,specularite mine
Blinkklipkop,BKK,-28.303,23.117,South Africa,Northern Cape,S,Savanna Biome,Layer 5s/t,conventional 14C,charcoal,,Pta-2835,"1150","40",LSA,Ceramic LSA,,mine,,humphreys1983ggl,specularite mine
Biesje Poort 2,BJP2,-28.434,20.553,South Africa,Northern Cape,S,Nama-Karoo Biome,Excavation ISpit 10,conventional 14C,charcoal,,Pta-9569,"1580","40",LSA,Ceramic LSA,,open site,,parsons2008lsa,
Spoeg River Cave,SRC,-30.294,17.272,South Africa,Northern Cape,W,Succulent Karoo Biome,Hearth 12 above FBS andShelly Patch 91 cm,conventional 14C,,,Pta-4745,"1920","40",LSA,Ceramic LSA,,rock shelter,-21,"vogel1997dis; webley1992hap",
Brandsebaai 4,BSB4,-31.35,17.917,South Africa,Western Cape,W,Succulent Karoo Biome,Layer 3 (BDO),conventional 14C,marine shell,,Pta-6049,"2430","40",LSA,,,shell midden,0.2,halkett1993eas,
Reception Shelter,RCS,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,P43 NW L1 5 cm,AMS,,,AA-89907,"679","44",LSA,Ceramic LSA,,rock shelter,-10.1,orton2011hsd,
Reception Shelter,RCS,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,X40 NW L15a,AMS,bone,Chersina�angulata,AA-89909,"828","44",LSA,Ceramic LSA,,rock shelter,-22.2,orton2011hsd,
Vlermuisgat,VLM,-31.023,22.313,South Africa,Northern Cape,S,Nama-Karoo Biome,"Layer 3, hearth",conventional 14C,charcoal,,Pta-9504,"150","45",LSA,Ceramic LSA,,,,parsons2008lsa,Swartkop
Blinkklipkop,BKK,-28.303,23.117,South Africa,Northern Cape,S,Savanna Biome,Layer 4a base,conventional 14C,charcoal,,Pta-2833,"260","45",LSA,Ceramic LSA,,mine,,humphreys1983ggl,specularite mine
Niekerksfontein,NKF,-30.2,17.9,South Africa,Northern Cape,W,Succulent Karoo Biome,,conventional 14C,plant remains,,Pta-6203b,"270","45",LSA,Ceramic LSA,,,,sampson1995rcl,"Rocker Stamp; fibre temper"
Springbokoog 12,SBO12,-30.217,21.533,South Africa,Northern Cape,S,Nama-Karoo Biome,Spit 1,conventional 14C,eggshell,Struthio camelus,Pta-4329,"300","45",LSA,Ceramic LSA,,,,beaumont1995bea,Swartkop?
Welgelegen 208,WGG208,-28.933,21.183,South Africa,Northern Cape,S,Nama-Karoo Biome,,conventional 14C,plant remains,,Pta-6201,"350","45",LSA,Ceramic LSA,,,,sampson1995rcl,"Pointed Spatula Stab and lift; fibre temper"
Springbokoog 5,SBO5,-30.217,21.533,South Africa,Northern Cape,S,Nama-Karoo Biome,Spit 1,conventional 14C,eggshell,Struthio camelus,Pta-4375,"370","45",LSA,Ceramic LSA,,,,beaumont1995bea,Swartkop?
Sandkop 2001/026,SK026,-29.683,17.063,South Africa,Northern Cape,W,Succulent Karoo Biome,"Surface,Square unknown",conventional 14C,bone,Antidorcas marsupialis,Pta-9214,"370","45",LSA,,,shell midden,-16.6,"dewar2006isa; orton2012han",
Springbokoog 11,SBO11,-30.217,21.533,South Africa,Northern Cape,S,Nama-Karoo Biome,Surface collection,conventional 14C,eggshell,Struthio camelus,Pta-4794,"410","45",LSA,Ceramic LSA,,,,beaumont1989pcn,Swartkop
Sandkop 2001/026,SK026,-29.683,17.063,South Africa,Northern Cape,W,Succulent Karoo Biome,"Lower,Square unknown",conventional 14C,bone,Antidorcas marsupialis,Pta-9105,"420","45",LSA,,,shell midden,-16.3,"dewar2006isa; orton2012han",
Sandkop 2001/026,SK026,-29.683,17.063,South Africa,Northern Cape,W,Succulent Karoo Biome,"Surface,Square unknown",conventional 14C,bone,Antidorcas marsupialis,Pta-9099,"430","45",LSA,,,shell midden,-15.8,orton2012han,
Varskans 2,VSR2,-30.5,20.267,South Africa,Northern Cape,S,Nama-Karoo Biome,Surface collection,conventional 14C,eggshell,Struthio camelus,Pta-4124,"730","45",LSA,Ceramic LSA,,,,beaumont1995bea,Swartkop
Blinkklipkop,BKK,-28.303,23.117,South Africa,Northern Cape,S,Savanna Biome,Layer 5j,conventional 14C,charcoal,,Pta-3419,"830","45",LSA,Ceramic LSA,,mine,,humphreys1983ggl,specularite mine
Suurwater 1,SUW1,-29.85,19,South Africa,Northern Cape,Y,Nama-Karoo Biome,Surface collection,conventional 14C,eggshell,Struthio camelus,Pta-3357,"1130","45",LSA,Ceramic LSA,,,,beaumont1995bea,Swartkop?
Zoovoorbij,ZVB,-28.65,20.967,South Africa,Northern Cape,S,Nama-Karoo Biome,Level 2,conventional 14C,charcoal,,Pta-2871,"2860","45",LSA,Wilton,,rock shelter,-25.3,beaumont1995bea,Springbokoog
Zoovoorbij,ZVB,-28.65,20.967,South Africa,Northern Cape,S,Nama-Karoo Biome,Level 7,conventional 14C,charcoal,,Pta-2888,"2860","45",LSA,Wilton,,rock shelter,-24.4,beaumont1995bea,Springbokoog. Smith 1995 reports date as 3080�60 BP
Kareedoringvlei 2001/011,KV011,-29.501,17.055,South Africa,Northern Cape,W,Succulent Karoo Biome,Unknown,conventional 14C,marine shell,,Pta-9306,"2940","45",,,,open site,1,dewar2008acd,
Koingnaas 2001/008C,KN008C,-30.222,17.238,South Africa,Northern Cape,W,Succulent Karoo Biome,M18SMU,conventional 14C,marine shell,,Pta-9335,"3720","45",LSA,,,shell midden,-0.4,dewar2008acd,
Reception Shelter,RCS,-31.526,18.601,South Africa,Western Cape,W,Succulent Karoo Biome,Y40SW L25,AMS,bone,Chersina�angulata,AA-89910,"2560","49",LSA,Final LSA,,rock shelter,-19.2,orton2011hsd,
Bokvasmaak 3,BVK3,-28.471,20.113,South Africa,Northern Cape,S,Nama-Karoo Biome,Spit 2,conventional 14C,charcoal,,Pta-4872,"120","50",LSA,Ceramic LSA,,open site,,beaumont1995bea,Doornfontein
Meidekop 1,MDK1,-28.283,22.55,South Africa,Northern Cape,S,Savanna Biome,ExcavationSpit 1,conventional 14C,eggshell,Struthio camelus,Pta-4433,"180","50",LSA,Ceramic LSA,,open site,,beaumont1989pcn,
Volstruisfontein 95,VST95,-28.683,23.467,South Africa,Northern Cape,S,Savanna Biome,,conventional 14C,plant remains,,Pta-6033,"240","50",LSA,Ceramic LSA,,,,sampson1995rcl,"Large Spatulate Stab and lift; fibre temper"
Blinkklipkop,BKK,-28.303,23.117,South Africa,Northern Cape,S,Savanna Biome,Layer 5c,conventional 14C,charcoal,,Pta-2839,"280","50",LSA,Ceramic LSA,,mine,,humphreys1983ggl,specularite mine
Leeuklip Se Kop Cave,LKK,-29.867,18.5,South Africa,Northern Cape,Y,Succulent Karoo Biome,ExcavationSpit 1,conventional 14C,eggshell,Struthio camelus,Pta-4278,"300","50",LSA,Ceramic LSA,,,,beaumont1989pcn,Doornfontein
Grootdrink 4,GDK4,-28.55,21.75,South Africa,Northern Cape,S,Nama-Karoo Biome,Pot in fireplace,conventional 14C,,,Pta-360,"310","50",LSA,,,,-23.1,vogel1986prd,Carbonaceous material
Biesje Poort 2,BJP2,-28.434,20.553,South Africa,Northern Cape,S,Nama-Karoo Biome,Excavation ISpit 2,conventional 14C,charcoal,,Pta-9505,"310","50",LSA,Ceramic LSA,,open site,,parsons2008lsa,
Niekerksfontein 64,NKF64,-30.2,17.9,South Africa,Northern Cape,W,Succulent Karoo Biome,,conventional 14C,plant remains,,Pta-5364,"350","50",LSA,Ceramic LSA,,,,sampson1995rcl,"Double punctate; fibre temper"
Springbokoog 5,SBO5,-30.217,21.533,South Africa,Northern Cape,S,Nama-Karoo Biome,Spit 1,conventional 14C,plant remains,,Pta-4378,"360","50",LSA,Ceramic LSA,,,,beaumont1995bea,"Swartkop?; sherd organics"
Witsand,WTS,-28.533,22.483,South Africa,Northern Cape,S,Savanna Biome,,conventional 14C,eggshell,Struthio camelus,Pta-4486,"360","50",LSA,Ceramic LSA,,,,morris1990lwn,
Douglas,DGS,-29.682,23.057,South Africa,Northern Cape,S,Nama-Karoo Biome,Human burial MMK 244,conventional 14C,bone,Homo sapiens,Pta-3088,"410","50",,,,Human burial,,morris1992scs,
